word_us,n_phon,phono_upoint,pld20_m,pld20_sd,sg_ldt_acc,sg_ldt_acc_n,us_ldt_acc,us_ldt_acc_n,uk_ldt_acc,uk_ldt_acc_n,sg_ldt_zrt_m,sg_ldt_zrt_sd,sg_ldt_zrt_n,us_ldt_zrt_m,us_ldt_zrt_sd,us_ldt_zrt_n,uk_ldt_zrt_m,uk_ldt_zrt_sd,uk_ldt_zrt_n,sg_ldt_zrtmdur_m,sg_ldt_zrtmdur_sd,sg_ldt_zrtmdur_n,us_ldt_zrtmdur_m,us_ldt_zrtmdur_sd,us_ldt_zrtmdur_n,uk_ldt_zrtmdur_m,uk_ldt_zrtmdur_sd,uk_ldt_zrtmdur_n,...30
riddle,4,5,1.45,0.51041778553404,1,53,1,68,1,55,-0.873645367,0.596260393,52,-0.899664738,0.419876139,68,-1.012958168,0.623531898,55,-0.047796678,0.596142289,52,0.041894929,0.45597331,68,0.291845494,0.650382751,55,NA
rider,5,4,1.45,0.51041778553404,0.924528302,53,0.970588235,68,0.781818182,55,-0.313712681,0.616077884,48,-0.250560872,0.630283866,64,-0.391188346,0.615912739,42,-0.102311578,0.692914599,48,0.151205036,0.613278909,64,0.282218153,0.630945971,42,NA
ridge,3,4,1.2,0.410391340834061,0.759259259,54,0.815384615,65,0.859649123,57,-0.506054054,0.902764375,41,-0.299149814,0.738338075,52,-0.526123622,0.807701638,46,0.477233223,0.776975637,41,0.130651189,0.740242723,52,0.15191785,0.813428901,46,NA
ridicule,8,4,4.1,0.307793505625546,0.962264151,53,0.970588235,68,0.945454545,55,-0.481692487,0.575547583,51,-0.319013748,0.611855737,64,-0.481263139,0.506678224,51,-0.232292035,0.59675656,51,-0.228546078,0.582068969,64,-0.4787076,0.431667829,51,NA
right,3,4,1,0,0.890909091,55,0.939393939,66,0.946428571,56,-0.459125162,0.750689654,48,-0.410514883,0.723158513,58,-0.473674196,0.758584739,53,0.099593438,0.680530355,48,0.168996453,0.755370189,58,0.148209536,0.722874898,53,NA
righteous,5,6,2,0,0.962962963,54,0.984848485,66,0.964285714,56,-0.23542935,0.577215109,51,-0.442959487,0.459610337,65,-0.320566092,0.501273006,54,-0.36432649,0.57671535,51,-0.670419597,0.465112296,65,-1.012294405,0.624584058,54,NA
rightful,6,7,1.85,0.36634754853252305,0.872727273,55,0.954545455,66,0.821428571,56,-0.1737815,0.657321704,48,-0.311379825,0.65413899,63,-0.102212978,0.73480799,43,-0.337660947,0.753078246,48,0.024579322,0.642628398,63,0.529264352,0.725885367,43,NA
rigid,5,6,1.95,0.223606797749979,0.963636364,55,1,66,0.98245614,57,-0.711591199,0.651469874,51,-0.945102159,0.489273109,65,-0.775703622,0.568630031,56,0.253350598,0.562141047,51,-0.20362828,0.519053371,65,-0.030671018,0.547348271,56,NA
rigor,5,6,1.6,0.502624689950034,0.962264151,53,0.985294118,68,0.945454545,55,-0.604176194,0.588357178,51,-0.924808372,0.686078817,67,-0.791096356,0.691202142,52,-0.011541754,0.621632484,51,0.080012497,0.711389779,67,0.500874401,0.744880064,52,NA
ringleader,8,5,3.45,0.604805318829299,0.945454545,55,0.984848485,66,0.912280702,57,0.029642203,0.670486007,52,-0.142797142,0.600073354,64,0.226701943,0.760646556,49,-0.138922748,0.687581886,52,-0.137266592,0.604131096,64,0.082214045,0.739075052,49,NA
ripe,3,4,1,0,0.888888889,54,0.938461538,65,0.947368421,57,-0.465969913,0.46224097200000003,46,-0.470401273,0.64598545,61,-0.294761538,0.607460308,52,0.298790929,0.500436606,46,0.351759262,0.735124567,61,0.501402827,0.64345226,52,NA
ripple,5,6,1.75,0.444261658319319,0.963636364,55,0.984848485,66,1,56,-0.971344343,0.475509899,51,-0.806354429,0.634708215,65,-1.109160198,0.496463685,56,-0.077306781,0.474745233,51,-0.107326015,0.581851085,65,0.272674227,0.599730612,56,NA
risk,4,5,1.5,0.512989176042577,0.962962963,54,1,65,0.964285714,56,-0.97134215,0.494551526,52,-0.797039425,0.537313378,65,-0.404660551,0.828737427,53,0.022363856,0.489419648,52,-0.113115568,0.559681316,65,0.045055534,0.811154165,53,NA
ritual,6,7,2.65,0.48936048492959294,0.981132075,53,0.970149254,67,0.944444444,54,-0.592901954,0.614716574,51,-0.636622871,0.573032374,63,-0.66836179,0.59474294,50,-0.441378247,0.637419243,51,-0.092792364,0.606133227,63,0.04408217,0.503196607,50,NA
rival,5,6,1.8,0.410391340834061,0.963636364,55,0.954545455,66,0.929824561,57,-0.664925327,0.392919935,52,-0.762758488,0.408549475,63,-0.76200645,0.559252283,51,-0.475038517,0.357475965,52,-0.184422253,0.409542706,63,0.119959141,0.654531797,51,NA
rivalry,7,6,2.55,0.604805318829299,1,54,0.940298507,67,1,56,-0.314294178,0.464308695,53,-0.383306436,0.480086665,62,-0.116158434,0.443300164,56,-0.579190563,0.437561733,53,-0.346283671,0.495269261,62,-0.377106069,0.392019201,56,NA
roam,3,4,1,0,0.981481481,54,0.985074627,67,0.912280702,57,-0.349900964,0.621983671,53,-0.126270253,0.638443328,66,0.079378009,0.628726249,52,0.307884166,0.639974368,53,0.254452472,0.620797573,66,0.389251469,0.573746713,52,NA
rob,3,4,1.2,0.410391340834061,0.963636364,55,0.96969697,66,1,57,-0.785788584,0.492280814,53,-0.588739486,0.605376941,64,-0.949273819,0.373938082,56,0.49801186,0.55342978,53,0.373624995,0.617724849,64,0.455043484,0.436941106,56,NA
robber,5,6,1.7,0.47016234598162704,0.981481481,54,0.984848485,66,0.928571429,56,-0.85399858,0.895896905,53,-0.679188713,0.639660799,63,-0.844584636,0.609243047,52,-0.018069179,0.693098112,53,-0.147479963,0.645701282,63,0.645783634,0.598557054,52,NA
robbery,6,6,1.85,0.36634754853252305,1,53,0.985294118,68,1,54,-0.673762619,0.52030453,53,-0.615221462,0.415332768,66,-0.909663973,0.435693124,54,-0.686835773,0.541544466,53,-0.417769497,0.402855893,66,-0.287252947,0.463765809,54,NA
robot,5,5,1.8,0.410391340834061,0.962962963,54,0.939393939,66,1,57,-0.461536203,0.67457558,52,-0.630844734,0.526588825,62,-0.516639373,0.425463181,56,-0.227369066,0.649286377,52,-0.509776851,0.548239976,62,-0.426941867,0.425458864,56,NA
robust,6,7,2.4,0.5982430416161191,0.981818182,55,1,66,1,57,-0.761217261,0.476517249,54,-0.490151068,0.62189876,65,-0.463398674,0.522558505,56,-0.285513406,0.532394513,54,-0.573519605,0.571106487,65,-1.122676134,0.51299436,56,NA
rocker,5,5,1.55,0.51041778553404,0.872727273,55,0.924242424,66,0.842105263,57,-0.338269614,0.613258914,46,-0.242433214,0.555776047,59,-0.598216107,0.679972023,47,0.156260503,0.592415604,46,0.442706762,0.686008683,59,0.75773053,0.679995942,47,NA
role,3,4,1,0,0.679245283,53,0.895522388,67,0.648148148,54,-0.074323271,0.766221656,34,-0.157062522,0.739762504,56,0.038101803,0.785588214,33,0.69941438,0.853936676,34,0.148964554,0.733226395,56,0.469767944,0.546291766,33,NA
roman,5,6,1.75,0.444261658319319,0.87037037,54,0.953846154,65,0.947368421,57,-0.05611568,0.584777768,47,-0.258352868,0.762665846,59,-0.278227699,0.523200255,54,0.181020575,0.602993803,47,0.078093324,0.724685273,59,0.368457625,0.58884602,54,NA
romance,6,6,2.9,0.307793505625546,0.981132075,53,0.970149254,67,0.944444444,54,0.213296578,0.56306079,51,-0.442766011,0.420780667,65,0.148657291,0.818289005,51,-0.859081383,0.607831803,51,-1.034063245,0.441564933,65,-0.334018917,0.702034034,51,NA
rookie,4,4,1.7,0.47016234598162704,0.872727273,55,0.939393939,66,0.929824561,57,-0.601958591,0.812905019,48,-0.875589433,0.49449128999999997,61,-0.905583168,0.668612163,52,0.380676477,0.78067275,48,0.163073067,0.52314853,61,0.12884765,0.655512566,52,NA
room,3,4,1,0,0.727272727,55,0.893939394,66,0.684210526,57,-0.681417495,0.660559033,40,-0.16091823,0.711769787,59,-0.251840857,0.814473149,38,0.132485225,0.702408096,40,0.059560361,0.788335582,59,0.371536746,0.6643253,38,NA
roommate,6,4,2.9,0.307793505625546,0.962264151,53,0.882352941,68,0.963636364,55,-0.376297089,0.529897108,50,-0.136038747,0.760887818,59,-0.091722263,0.497708274,50,-0.322219129,0.536876772,50,-0.408280338,0.758454181,59,-0.607854684,0.458662922,50,NA
rooster,6,5,1.9,0.307793505625546,0.945454545,55,0.939393939,66,0.964912281,57,-0.355182113,0.564330102,52,-0.314640122,0.411063228,62,-0.168366354,0.680873048,54,-0.1754643,0.587795792,52,-0.071715528,0.40856675,62,0.345731922,0.709975943,54,NA
roster,6,3,1.9,0.307793505625546,0.924528302,53,0.838235294,68,0.927272727,55,-0.099774112,0.669906461,48,-0.016074324,0.566015567,55,-0.376742574,0.49521456,51,0.011804809,0.693319961,48,0.234718588,0.541976345,55,0.294589697,0.516919411,51,NA
rotary,6,6,1.8,0.410391340834061,0.722222222,54,0.757575758,66,0.807017544,57,0.058203761,0.522715262,39,-8.23592e-4,0.722126002,47,-0.195012442,0.563194915,44,-0.04107225,0.495504518,39,0.32812075,0.686992698,47,0.369653214,0.631295105,44,NA
rotate,5,5,1.95,0.223606797749979,0.963636364,55,0.96969697,66,0.929824561,57,-0.568025892,0.572666801,51,-0.210137999,0.51823645,64,-0.372350576,0.567091855,53,-0.370169084,0.666596682,51,-0.709041243,0.52704477,64,-0.39277031,0.545095009,53,NA
rotation,7,8,2.3,0.571240570577479,0.963636364,55,1,66,0.982142857,56,-0.128211906,0.628067868,53,-0.394858373,0.477779222,65,-0.452509317,0.45839123,55,-0.640772042,0.521569312,53,-0.51157337,0.454826278,65,-0.43404138,0.499236473,55,NA
roundup,6,6,2.5,0.606976978666883,0.905660377,53,0.940298507,67,0.814814815,54,0.020181122,0.726043757,48,0.192828159,0.66034554,60,-2.67602e-4,0.711339651,42,0.09178264,0.723356976,48,-0.043128009,0.625731403,60,-0.060247834,0.713112826,42,NA
routine,5,6,2.1,0.307793505625546,0.981818182,55,0.96969697,66,1,56,-0.234096492,0.717382083,52,-0.562965898,0.501860839,64,-0.73114813,0.478357541,56,-0.521088738,0.496915048,52,-0.318753118,0.498773506,64,-0.805974827,0.56152707,56,NA
rowboat,5,4,1.95,0.394034462826206,0.345454545,55,0.287878788,66,0.232142857,56,0.951666818,1.173260943,15,0.673533533,0.874587249,19,0.680638694,0.845447578,11,0.680260718,1.30666962,15,0.438965176,0.853926308,19,0.371316409,0.809572298,11,NA
rowdy,4,3,1.65,0.48936048492959294,0.907407407,54,0.940298507,67,0.964285714,56,-0.501422089,0.485450631,49,-0.609665594,0.423213977,62,-0.569131993,0.333851913,50,-0.092643228,0.501825326,49,-0.132066033,0.503331224,62,-0.061697979,0.423249208,50,NA
royal,4,5,1.9,0.307793505625546,0.944444444,54,0.96969697,66,0.910714286,56,-0.7407601,0.535325736,50,-0.406734042,0.578685495,64,-0.807936669,0.640040672,50,-0.266631973,0.570211513,50,0.033448498,0.568682396,64,0.273949742,0.669192375,50,NA
rubbish,5,5,1.95,0.223606797749979,0.963636364,55,1,66,1,57,-0.924090457,0.34367159,52,-0.72883581099999994,0.475440809,66,-0.895002163,0.471698164,57,-0.626845387,0.350961698,52,-0.709877561,0.461351135,66,-1.218851374,0.618815772,57,NA
rubble,5,5,1.4,0.502624689950034,0.890909091,55,0.893939394,66,0.929824561,57,-0.601893341,0.713268439,49,-0.753399592,0.681274501,56,-0.903881027,0.637908139,51,0.08186265,0.704838428,49,0.390757924,0.808902629,56,0.456139339,0.744615102,51,NA
rude,3,4,1,0,0.945454545,55,0.924242424,66,0.894736842,57,-0.626946447,0.68498641,52,-0.744810534,0.603851476,61,-0.433418742,0.702736763,51,0.279231467,0.795623673,52,-0.127344408,0.652885628,61,0.146853853,0.549476935,51,NA
ruffle,5,5,1.45,0.51041778553404,0.943396226,53,0.940298507,67,0.944444444,54,-0.407705651,0.495651707,48,-0.563557632,0.688191472,63,-0.664266518,0.66212422,50,0.023089435,0.486879274,48,0.299650023,0.783840967,63,0.323952292,0.621323888,50,NA
rugged,5,6,1.9,0.307793505625546,0.867924528,53,0.882352941,68,0.836363636,55,-0.570580006,0.479235922,45,-0.68916176,0.505569906,60,-0.584370459,0.654860148,46,-0.255631299,0.489574415,45,-0.116607446,0.521760493,60,0.332975446,0.673568016,46,NA
ruin,4,5,1.9,0.307793505625546,1,53,0.985074627,67,1,54,-0.69567801,0.39514489,52,-0.659149478,0.581006721,66,-0.741724553,0.643144946,53,0.140597076,0.437929996,52,0.212967459,0.518707992,66,0.091528433,0.595510716,53,NA
rule,3,4,1,0,0.836363636,55,0.893939394,66,0.912280702,57,-0.098991992,0.785534738,41,-0.305763404,0.741210237,57,-0.258773052,0.670142555,52,0.560038747,0.751233323,41,0.470650703,0.78705781,57,0.283768147,0.670842285,52,NA
ruler,5,4,1.8,0.410391340834061,1,53,0.940298507,67,0.981481481,54,-0.610776147,0.544729566,53,-0.690596271,0.500834107,62,-0.522023825,0.590411437,52,-0.012627867,0.592812357,53,-0.241140916,0.535800182,62,0.121336195,0.536563754,52,NA
rummage,5,5,1.9,0.307793505625546,0.836363636,55,0.954545455,66,0.929824561,57,-0.511787507,0.638449167,46,-0.586355584,0.646453548,63,-0.562122094,0.653158918,52,0.134628137,0.628504841,46,-0.048960133,0.609555264,63,-0.116290814,0.633369091,52,NA
rumor,5,5,1.85,0.36634754853252305,0.962264151,53,0.970588235,68,0.962962963,54,-0.782210489,0.354731014,51,-0.929395996,0.477968263,66,-0.759154657,0.611294974,51,-0.326593307,0.390145191,51,-0.124694444,0.464429702,66,0.123926278,0.603764472,51,NA
rundown,6,4,2.3,0.656946685331786,0.87037037,54,0.923076923,65,0.859649123,57,-0.035485616,0.601351409,45,-0.293558318,0.5563831,58,-0.045088337,0.576790087,49,-0.085951578,0.584862034,45,-0.294184194,0.578975406,58,-0.197356825,0.561890084,49,NA
running,5,4,1.8,0.410391340834061,0.943396226,53,0.985294118,68,1,55,-0.718131882,0.4922516,48,-0.653329615,0.815308205,65,-0.897406647,0.775953491,50,0.025823174,0.682387616,48,0.107616054,0.853067287,65,-0.047016231,0.737041149,50,NA
runny,4,4,1.4,0.502624689950034,0.886792453,53,0.955223881,67,0.888888889,54,-0.798045651,0.731404916,46,-0.726745349,0.726664378,63,-0.639153441,0.809335889,47,0.384339908,0.697107092,46,0.255923942,0.646170071,63,0.68307033,0.913688672,47,NA
runt,4,4,1.2,0.410391340834061,0.87037037,54,0.76119403,67,0.684210526,57,-0.369604983,0.871965866,44,-0.2721224,0.810465112,50,-0.168703257,0.827619423,38,0.544439735,0.783532111,44,0.240207124,0.864076272,50,0.362580939,0.832000198,38,NA
rural,5,3,2,0,0.981481481,54,0.784615385,65,0.824561404,57,-0.497412445,0.610303287,52,-0.699576178,0.498898275,51,-0.168261866,0.568002561,47,-0.314649067,0.640257627,52,0.163682791,0.585628048,51,0.256823203,0.59464331,47,NA
rush,3,4,1.05,0.223606797749978,0.981818182,55,1,66,0.946428571,56,-1.046938823,0.520759885,52,-1.016503285,0.420068156,66,-0.913170716,0.495162272,53,-0.2528185,0.521767694,52,-0.408387173,0.38797136,66,-0.239541538,0.499060418,53,NA
rustic,6,6,2.05,0.394034462826206,0.833333333,54,0.878787879,66,0.946428571,56,-0.250392116,0.615609161,42,-0.130980921,0.634028493,57,-0.316999598,0.620604408,51,-0.289910565,0.601682131,42,0.106105908,0.736378951,57,0.256412866,0.587560494,51,NA
rustle,5,5,1.6,0.502624689950034,0.854545455,55,0.833333333,66,0.803571429,56,-0.467333477,1.012489139,46,-0.436905671,0.901668967,49,-0.652524272,0.779860164,43,0.510375935,1.048189351,46,0.539005309,0.806327723,49,0.369527425,0.749521599,43,NA
sabotage,7,6,3.55,0.604805318829299,0.963636364,55,0.878787879,66,0.929824561,57,0.193487782,0.655883972,52,0.104466836,0.837099894,54,0.013064917,0.607191102,52,-0.44837919,0.527471661,52,-0.585962754,0.576872592,54,-0.844723353,0.587764137,52,NA
sacred,6,7,2.65,0.48936048492959294,0.981818182,55,0.984848485,66,0.964912281,57,-0.416978187,0.622839819,54,-0.399451074,0.621959746,65,-0.348128112,0.474329241,55,0.030414845,0.60577577,54,-0.062976275,0.613770166,65,-0.014812939,0.507099165,55,NA
sacrifice,8,7,3.55,0.51041778553404,1,53,1,68,0.927272727,55,-0.307693699,0.545239989,53,0.140025739,0.580288203,68,-0.106444461,0.617201611,51,-1.234972506,0.527101812,53,-1.055824737,0.545073416,68,-1.429291851,0.491049254,51,NA
sacrificial,10,7,4.2,0.523148363780596,0.962962963,54,0.955223881,67,0.98245614,57,-0.031461321,0.594312879,52,0.288394271,0.518975608,60,0.343687158,0.544792433,55,-0.854500112,0.454693204,52,-0.429712229,0.458956121,60,-0.523982461,0.422903975,55,NA
sad,3,4,1,0,0.962962963,54,0.970149254,67,1,57,-0.27732346,0.657373936,52,-0.268718877,0.702112368,65,-0.297911452,0.654380245,57,0.392589934,0.747691163,52,-0.247071675,0.668231839,65,0.10559921,0.59827685,57,NA
sadist,6,5,2.8,0.410391340834061,0.962962963,54,0.5,66,0.526315789,57,-0.106137452,0.45778644,52,0.001293884,0.84696518,31,0.30597292,0.601757598,29,-0.271419714,0.442229047,52,0.035592469,0.881415242,31,-0.19621417,0.575515995,29,NA
sadistic,8,5,2.85,0.36634754853252305,1,54,0.984615385,65,0.946428571,56,-0.109641725,0.613350806,53,-0.158946009,0.671861909,60,-0.073041149,0.627164176,52,-0.657695256,0.546249985,53,-0.84421182,0.582959924,60,-0.521031293,0.596266596,52,NA
safe,3,4,1.5,0.512989176042577,0.981132075,53,0.985074627,67,0.944444444,54,-0.463192561,0.529874897,52,-0.520826572,0.69826245,64,-0.508794048,0.427931522,50,-0.18114046,0.540038324,52,-0.027474954,0.732964296,64,-0.407921839,0.403919428,50,NA
safety,5,4,1.95,0.223606797749979,0.981132075,53,0.985294118,68,1,55,-0.432462461,0.501123262,52,-0.437117914,0.442998115,67,-0.350843483,0.567321084,55,-0.610943581,0.478833568,52,-0.256614801,0.449494224,67,-0.192285694,0.515862136,55,NA
saga,4,4,1.95,0.223606797749979,0.818181818,55,0.893939394,66,0.701754386,57,-0.159870692,0.622214268,42,-0.19937101,0.59862356,58,0.063273706,0.736458887,40,0.284961833,0.637106647,42,0.108506803,0.580421542,58,0.53591511,0.783130141,40,NA
sailboat,6,4,2.85,0.489360484929592,0.886792453,53,0.867647059,68,0.872727273,55,0.505702457,0.684071017,46,0.311071052,0.670557565,58,0.303008818,0.7721795,46,-0.499579156,0.581681895,46,-0.302644332,0.676574814,58,-0.228132808,0.665334126,46,NA
saint,4,5,1.65,0.48936048492959294,0.905660377,53,0.985294118,68,0.709090909,55,-0.208453781,0.707583269,45,-0.376742958,0.548234113,65,0.104525693,0.784745867,39,0.192096443,0.710483438,45,-0.341376648,0.565260055,65,0.643059298,0.755197869,39,NA
sake,3,4,1,0,0.547169811,53,0.720588235,68,0.563636364,55,0.256266354,0.692848913,28,-0.087997668,0.743559533,49,-0.13309625,0.604749466,31,0.744096202,0.785357171,28,0.657534107,0.761416542,49,0.393831718,0.719853038,31,NA
sale,3,4,1,0,0.927272727,55,0.954545455,66,0.946428571,56,-0.569967136,0.565513217,51,-0.510784257,0.744973691,62,-0.387059896,0.596806152,52,0.045588001,0.615439919,51,0.070822502,0.735546775,62,0.298278959,0.652626662,52,NA
salesgirl,8,5,3.7,0.47016234598162704,0.962264151,53,0.926470588,68,0.888888889,54,0.318598176,0.594491693,51,0.045326443,0.546959204,63,0.602047201,0.696877187,48,-0.139899025,0.572554595,51,-0.546943403,0.501978927,63,-0.301358331,0.685441685,48,NA
saloon,5,5,1.75,0.444261658319319,0.345454545,55,0.53030303,66,0.357142857,56,0.400093101,0.79026615,18,-0.051731179,0.73016411,34,0.545753786,0.802041021,18,0.545967745,0.77644513,18,0.191433087,0.714144679,34,0.255930241,0.669052976,18,NA
salute,5,5,1.9,0.307793505625546,0.981481481,54,0.970149254,67,0.839285714,56,-0.236383258,0.539347024,53,-0.200451982,0.568612717,62,-0.087454678,0.587898719,47,-0.445256391,0.513652793,53,-0.217437973,0.578124271,62,-0.242576434,0.595045932,47,NA
salvage,6,5,2.8,0.523148363780596,0.943396226,53,0.955882353,68,0.925925926,54,0.124851186,0.566477164,50,-0.047646364,0.702172726,64,0.063675161,0.608418841,50,-0.382667315,0.506554191,50,-0.388697209,0.648211082,64,-0.628568571,0.545428317,50,NA
salvation,8,5,2.85,0.489360484929592,1,54,1,67,1,56,-0.171831469,0.619450889,54,-0.315159429,0.477535732,66,-0.249832339,0.484601558,56,-0.963952631,0.432336046,54,-0.599537994,0.458404858,66,-0.656651093,0.510375817,56,NA
sample,6,7,1.9,0.307793505625546,1,54,1,65,0.859649123,57,-0.360030822,0.509791591,54,-0.60898404799999994,0.532435029,64,-0.015842588,0.714132708,45,-0.148581774,0.524809203,54,-0.103767801,0.534103115,64,0.401634049,0.783373032,45,NA
sanction,7,5,2.4,0.502624689950034,0.981481481,54,0.953846154,65,0.98245614,57,-0.187609979,0.617849578,52,-0.41963728,0.500023754,62,-0.395995011,0.438556578,56,-0.206219983,0.549736702,52,-0.019887854,0.501639027,62,-0.091893987,0.464783578,56,NA
sanctuary,10,5,4.3,0.8013147091860311,0.962264151,53,0.955882353,68,0.927272727,55,0.144487728,0.556953491,51,0.008527162,0.695371659,64,0.218713187,0.574427955,49,-0.671125479,0.457079729,51,-0.154439921,0.629655213,64,-0.046401066,0.516511385,49,NA
sandman,7,5,2.8,0.410391340834061,0.818181818,55,0.651515152,66,0.732142857,56,0.40177225,0.671801067,41,0.572126636,0.817114623,42,0.192360727,0.562265626,40,-0.145092372,0.693687873,41,-0.113999706,0.777102164,42,-0.135011336,0.487961903,40,NA
sandpaper,9,6,3.8,0.695852373938459,0.981132075,53,1,68,0.981481481,54,0.298173827,0.477298953,51,0.273975264,0.539561314,68,0.198742867,0.560036968,53,-0.414132943,0.527995183,51,-0.331438091,0.45786459,68,-0.446676932,0.498499365,53,NA
sandwich,7,5,2.9,0.307793505625546,0.888888889,54,0.923076923,65,0.894736842,57,0.070844129,0.500504473,48,-0.290737,0.493617054,60,-0.243089286,0.59669051,49,-0.290626242,0.597990639,48,-0.470980575,0.454343805,60,-0.567195054,0.481255012,49,NA
sanitarium,10,9,3.4,0.9403246919632541,0.566037736,53,0.552238806,67,0.740740741,54,0.259093236,0.727743206,26,0.425043187,0.768888716,32,0.237855429,0.828019349,35,-0.542448062,0.76540668,26,-0.226377889,0.744258941,32,-0.933477909,0.673839499,35,NA
sanitary,8,9,2.55,0.51041778553404,0.962962963,54,1,67,0.982142857,56,0.126060488,0.706882,51,0.173880351,0.725378402,65,-0.335270233,0.545813193,55,-0.575504054,0.563150022,51,-0.330523719,0.678716647,65,-0.27548081,0.533919213,55,NA
sanitation,9,6,2.55,0.604805318829299,0.962264151,53,0.985074627,67,0.944444444,54,0.11332105,0.722283542,50,0.208387201,0.67585964,66,0.247459004,0.662304424,49,-0.799794967,0.54153001,50,-0.645086308,0.558633684,66,-0.58771476,0.555236284,49,NA
sanity,6,5,1.9,0.307793505625546,0.962962963,54,0.954545455,66,0.910714286,56,0.133815498,0.662338988,52,-0.03421019,0.747937625,62,-0.065162689,0.662763467,51,-0.15727722,0.617105795,52,-0.05396144,0.775588264,62,0.076768455,0.716022036,51,NA
sapphire,6,4,2.15,0.489360484929592,0.735849057,53,0.852941176,68,0.781818182,55,0.429960947,0.801386599,38,0.008906126,0.643896567,57,0.187516151,0.710601099,42,0.168213716,0.804391787,38,-0.053352062,0.631497315,57,0.223668794,0.626213742,42,NA
sarcasm,8,6,3.65,0.48936048492959294,1,53,0.985294118,68,1,55,0.016101935,0.478894483,49,-0.288111244,0.638601685,66,-0.086005863,0.517233696,55,-0.95633956,0.412560529,49,-0.394879557,0.600548831,66,-0.268130086,0.481085756,55,NA
sardine,6,5,2.4,0.502624689950034,0.836363636,55,0.984848485,66,0.964912281,57,-0.081175758,0.534423954,43,-0.24359862,0.45713546,64,0.085292318,0.54244261,54,-0.254085664,0.547399228,43,-0.383741958,0.408551611,64,-0.735344502,0.600733696,54,NA
sassy,4,4,1.5,0.512989176042577,0.905660377,53,0.941176471,68,0.909090909,55,-0.286339392,0.567798765,47,-0.232822835,0.635679929,62,-0.596894582,0.475926562,49,-0.25176846,0.555484759,47,0.029881529,0.649959166,62,0.142482014,0.490551924,49,NA
satchel,5,5,2,0,0.509090909,55,0.560606061,66,0.456140351,57,0.128578093,0.717668111,26,0.15282052,0.601585288,36,0.344809343,0.826147679,24,0.307460533,0.642462877,26,0.812927345,0.66937686,36,1.161719453,0.853340001,24,NA
satellite,6,5,2.45,0.604805318829299,0.962264151,53,0.955223881,67,0.962962963,54,0.156148912,0.488621631,50,-0.08731667,0.593916695,64,0.10672456,0.740704095,52,-0.544684167,0.610018664,50,-0.57022139,0.526623587,64,-0.721541877,0.719623324,52,NA
satire,6,4,2.4,0.5982430416161191,0.781818182,55,0.757575758,66,0.649122807,57,0.067706212,0.564256916,42,4.99175e-4,0.535206029,50,0.367121681,0.660808449,37,-0.143524094,0.556501421,42,-0.135564384,0.518573448,50,0.544841632,0.652916802,37,NA
satisfy,7,8,2.8,0.523148363780596,1,53,1,68,1,55,-0.104257728,0.502128039,52,0.126188062,0.657998145,67,-0.11787077,0.650574244,53,-0.61515675,0.42555052,52,-0.651693496,0.751947074,67,-0.484268865,0.599578788,53,NA
saturation,9,7,2.5,0.606976978666883,0.981481481,54,0.984848485,66,0.98245614,57,0.253225329,0.621356989,53,0.205658926,0.628921405,63,0.009702474,0.507739522,56,-1.031856304,0.503999144,53,-0.76510369600000006,0.440175721,63,-0.866309845,0.425685719,56,NA
saucer,5,4,1.95,0.223606797749979,0.981481481,54,0.955223881,67,0.964285714,56,0.172997164,0.698099051,52,0.068917122,0.632968127,61,0.099439175,0.730420674,53,0.236649092,0.664855112,52,0.122499281,0.543183045,61,0.700604279,0.793226524,53,NA
savage,5,6,1.9,0.307793505625546,0.888888889,54,1,66,0.98245614,57,0.030151538,0.666478988,45,-0.279491867,0.513442465,65,-0.634147287,0.535226186,56,-0.192118001,0.658856452,45,-0.443464386,0.505489221,65,-0.603257587,0.506270466,56,NA
save,3,4,1,0,0.909090909,55,0.954545455,66,0.964285714,56,0.026408417,0.622526621,47,-0.165253697,0.636569863,63,0.207613062,0.79804535,54,0.344167052,0.625000505,47,0.245970614,0.642340655,63,0.311893702,0.700920135,54,NA
savior,6,4,2.35,0.587142948612399,0.888888889,54,0.96969697,66,0.946428571,56,-0.088283464,0.733784341,48,-0.362191647,0.678983361,64,-0.058535407,0.647387922,53,-0.260635499,0.644799714,48,-0.053419617,0.586936469,64,0.225780076,0.622048228,53,NA
savor,5,6,1.55,0.51041778553404,0.927272727,55,0.939393939,66,0.982142857,56,-0.437515126,0.604814528,51,-0.14451256,0.57426836,61,0.073535742,0.760026036,55,0.137104739,0.68830172,51,0.119774824,0.589210214,61,0.426820684,0.754356385,55,NA
sawdust,6,4,2.45,0.51041778553404,0.818181818,55,0.712121212,66,0.736842105,57,0.66264963,0.659220125,44,0.246733625,0.713613108,47,0.485634183,0.620314033,42,0.069416222,0.609669202,44,-0.313460511,0.696423505,47,0.034576395,0.451723797,42,NA
saxophone,8,9,3.4,0.5982430416161191,0.924528302,53,1,68,0.981818182,55,0.1643699,0.557391603,47,-0.147260517,0.420669688,68,-0.121440632,0.613770597,54,-0.505454449,0.510875103,47,-0.573850319,0.397106682,68,-0.461242688,0.581187515,54,NA
say,2,3,1,0,0.833333333,54,0.893939394,66,0.910714286,56,-0.169528009,0.527806991,44,-0.431847395,0.55649086,58,-0.052394956,0.743040277,49,0.617753658,0.645620045,44,0.538383191,0.564586302,58,0.589904002,0.675100039,49,NA
