Occurrences,Word,LgSUBTLWF,OLD,PLD,I_Mean_RT,I_Zscore,I_Mean_Accuracy
1,sandpaper,1.362,3.65,4.4,721.457,-0.232,1
1,sandstorm,1.633,3.55,3.65,774.515,-0.001,1
1,sandwich,3.049,3.7,2.85,624.212,-0.633,1
1,sanitarium,2.064,3.8,4,903.261,0.598,0.79
1,sanitary,1.653,2.7,2.6,769.258,-0.098,0.97
1,sanitation,1.785,2.75,2.7,816.923,0.123,0.79
1,sanity,2.146,1.95,1.9,740.688,-0.029,0.97
1,sapphire,1.792,3.4,2.4,732.333,-0.162,0.88
1,sappy,1.643,1.8,1.4,697.464,-0.222,0.82
1,sarcasm,2.167,2.85,3.6,732.515,-0.192,0.97
1,sarcophagus,1.505,5.75,4.95,"1,073.867",0.695,0.44
1,sardine,1.672,2.5,2.6,764.931,-0.074,0.85
1,sassafras,1.518,4.4,3.85,968.833,0.49,0.53
1,sassy,2.217,1.85,1.5,808.419,-0.088,0.91
1,Satanic,1.845,2.75,2.75,879.308,0.38,0.81
1,satchel,1.881,2,2.2,818.3,0.316,0.57
1,satellite,2.902,3.75,2.85,703.935,-0.175,1
1,satire,1.532,1.95,2.2,761.286,-0.148,0.85
1,satisfy,2.458,2.85,2.8,676.75,-0.376,0.97
1,saturated,1.643,2.75,3.9,748.273,-0.289,1
1,saturation,1.462,2.8,3.75,701.484,-0.263,0.94
1,saucer,2.149,1.8,1.85,670.333,-0.435,1
1,saucy,1.799,1.95,1.65,664.194,-0.369,0.91
1,sauerkraut,1.716,4.9,4.2,969.2,0.699,0.81
1,savage,2.563,2,2.25,705.839,-0.278,0.97
1,savannah,1.892,3.7,2.65,802.29,-0.088,0.91
1,savant,1.398,2.45,2.9,877.778,0.247,0.79
1,save,3.918,1,1,586.853,-0.691,1
1,saver,1.505,1.45,1.35,690.4,-0.149,0.88
1,savings,2.586,1.85,1.85,592.394,-0.623,0.97
1,savior,2.24,2.5,2,681.531,-0.465,0.91
1,savor,1.69,1.8,1.35,714.414,-0.217,0.91
1,savvy,1.74,2.05,1.8,747.417,-0.092,0.75
1,sawdust,1.491,3.1,3.5,746.161,-0.214,0.97
1,sawmill,1.342,2.95,2.9,866.821,0.339,0.82
1,sax,1.813,1.25,1,621.182,-0.358,0.69
1,saxophone,1.94,3.7,3.75,792.909,-0.005,0.97
1,say,4.922,1,1,637.029,-0.602,1
1,scab,1.518,1.65,1.6,738.517,-0.175,0.94
1,scalding,1.322,2.05,2.35,831,-0.042,0.82
1,scalpel,2.209,2.7,2.8,803.208,0.296,0.71
1,scamp,1.959,1.75,1.75,719.421,-0.062,0.53
1,scampi,1.322,2.4,1.9,774.857,-0.001,0.44
1,scan,2.682,1.5,1.35,612.533,-0.563,0.88
1,scandal,2.618,2.6,1.85,614.5,-0.583,0.97
1,scanner,2.179,1.85,1.75,661.485,-0.437,0.97
1,scapegoat,1.756,4.3,3.8,790.333,0.067,0.97
1,scarce,1.944,1.95,1.85,669.312,-0.339,0.97
1,scare,3.234,1.35,1.4,800.065,-0.253,0.97
1,scarecrow,1.954,3.8,4,767.935,-0.053,0.94
1,scared,3.833,1.5,1.5,687,-0.382,0.97
1,scary,3.126,1.75,1.85,647.121,-0.553,0.97
1,scat,1.819,1.4,1.2,751.533,-0.027,0.91
1,scatter,2.097,1.8,1.6,739.406,-0.272,0.97
1,scavenger,1.653,3.45,3.55,756.643,-0.154,0.82
1,scenario,2.505,3.65,2.95,742.059,-0.168,0.97
1,scene,3.581,1.85,1,570,-0.771,0.97
1,scenery,2.288,2.8,2.3,699.586,-0.257,0.85
1,scenic,1.732,2.5,1.8,786.778,0.077,0.82
1,scented,1.672,2,1.35,619.094,-0.517,0.91
1,schedule,3.182,3.55,3.35,760.647,-0.19,1
1,schematic,1.771,3.1,2.8,816.926,0.185,0.82
1,scheme,2.569,2.45,1.45,652.375,-0.448,0.97
1,SCHILLING,1.556,,,,,
1,schizophrenia,1.845,7,6.7,887.56,0.267,0.78
1,schizophrenic,2.072,6.7,6.7,945.75,0.616,0.93
1,schnapps,1.58,3.65,1.95,924.5,0.257,0.69
1,scholar,2.272,2.75,1.8,759.097,-0.145,0.91
1,scholarship,2.706,4.35,3.8,733.812,-0.313,0.94
1,schoolboy,1.833,3.4,3.4,665.969,-0.227,0.94
1,schoolgirl,1.987,3.75,3.75,679.588,-0.339,1
1,schoolhouse,1.763,4,3.55,653.273,-0.338,1
1,schooling,1.869,2.65,1.85,776.829,-0.098,1
1,schoolmaster,1.672,4.4,4.3,802.742,-0.077,0.97
1,schoolwork,1.699,3.65,3.6,708.514,-0.314,0.97
1,schooner,1.591,2.8,1.8,"1,080.364",0.526,0.33
1,science,3.279,2.75,1.85,572.706,-0.659,1
1,scientific,2.764,4.35,4.3,728.312,-0.005,1
1,scientist,2.794,3.7,3.05,637.097,-0.504,0.94
1,scoff,1.342,1.95,1.8,827.762,0.344,0.64
1,scold,1.833,1.85,1.7,755.5,-0.21,0.97
1,scoot,2.185,1.7,1.5,759.69,-0.071,0.83
1,scorch,1.398,2.05,1.95,791.926,-0.087,0.84
1,scorching,1.322,,,,,
1,score,3.191,1.35,1.3,597.697,-0.657,1
1,scoreboard,1.505,3.45,3.05,724.194,-0.341,0.94
1,scorer,1.342,,,,,
1,scorn,1.778,1.75,1.65,682.588,-0.462,1
1,scornful,0.699,3.4,3.7,729.188,-0.292,0.94
1,scorpion,2.137,3.1,3.2,667.344,-0.458,0.97
1,Scotch,2.877,1.95,1.75,651.441,-0.408,1
1,scoundrel,2.185,3.65,3.65,711.179,-0.136,0.88
1,scour,1.505,1.85,1.7,688.286,-0.067,0.62
1,scourge,1.833,2.5,1.9,787.44,0.132,0.76
1,scram,2.255,1.8,1.8,842.143,0.073,0.85
1,scramble,2.093,2.4,2.45,645.303,-0.465,1
1,scrambled,2.566,2.55,2.65,623.414,-0.511,0.94
1,scrambler,1.462,2.7,3.55,731.424,-0.287,0.97
1,scrapbook,1.792,3.95,3.85,718.382,-0.373,1
1,scrape,2.324,1.75,1.8,751.848,-0.099,0.97
1,scrappy,1.491,2.35,1.75,769.452,-0.184,0.94
1,scratch,2.983,2.35,1.85,657.714,-0.48,1
1,scratchy,1.699,2.65,2.2,709.29,-0.347,1
1,scrawny,1.909,2.75,2.35,729.355,-0.071,0.94
1,screening,2.24,2.6,1.9,722.455,-0.199,1
1,screenplay,2.127,4.35,4.3,712.438,-0.152,0.94
1,screwball,1.763,3.9,3.8,702,-0.361,0.97
1,screwdriver,2.111,4.95,5.15,831.571,0.218,0.88
1,screwy,1.959,2.05,1.85,717.481,-0.115,0.79
1,scribble,1.518,2.65,2.4,695.088,-0.243,1
1,scrimmage,1.613,3.7,3,864.172,0.228,0.81
1,script,3,2.3,1.75,610.176,-0.63,1
1,scripture,1.845,3,2.75,705.484,-0.259,1
1,scrotum,1.477,2.95,2.95,899.214,0.176,0.93
1,scrounge,1.663,2.8,2.85,887.842,0.319,0.61
1,scrounger,1.362,3.15,3.55,"1,005.588",0.705,0.55
1,scruffy,1.462,2.75,2.3,815.7,0.037,0.86
1,scrutiny,1.771,2.95,3.4,886.034,0.085,0.91
1,scuff,1.38,1.75,1.5,813.464,-0.006,0.88
1,scuffle,1.362,2.35,1.9,734.8,-0.203,0.88
1,sculptor,1.672,2.95,2.55,719.156,-0.233,1
1,sculpture,2.204,2.6,2.65,633.742,-0.536,1
1,scurvy,1.748,2.45,1.95,853.913,0.191,0.7
1,scuttle,1.623,2.45,1.8,704.143,-0.22,0.7
1,seaboard,1.792,2.6,2.5,718.848,-0.24,0.97
1,seam,1.532,1.15,1,695.767,-0.385,0.91
1,seaman,1.94,1.9,1.85,778.935,-0.248,0.94
1,seamstress,1.447,3.8,3.35,782.032,0.141,0.94
1,search,3.392,1.95,1.75,547.156,-0.835,0.94
1,searchlight,1.362,4.35,3.95,791.97,-0.05,1
1,seashore,1.398,2.9,2.7,694.265,-0.441,1
1,seasick,1.851,2.95,2.8,697.069,-0.285,0.94
1,season,3.206,1.9,1.75,680.844,-0.443,0.97
1,seasonal,1.708,2.7,2.65,644.314,-0.505,1
1,seasoned,1.708,2.7,2.15,579.656,-0.575,0.97
1,seasoning,1.447,2.85,2.55,747.188,-0.148,0.97
1,seating,2.041,1.55,1,702.375,-0.221,0.97
1,seawater,1.38,3,3.1,756.559,-0.187,1
1,seaweed,1.949,2.75,2.8,791.061,-0.053,0.97
1,secluded,1.724,2.5,2.55,821.967,0.023,0.88
1,seclusion,1.568,2.65,2.75,825.806,0.171,0.91
1,second,4.162,2.45,1.8,553.581,-0.859,0.94
1,secondary,2.322,3.45,3.65,617.688,-0.507,0.94
1,secondhand,1.74,4.45,5.4,774.125,-0.197,0.97
1,secrecy,2.25,2.7,2.8,742.64,-0.042,0.76
1,secretary,3.229,3.3,3.4,695.548,-0.173,0.97
1,secretive,1.839,2.9,3.2,844.643,0.08,0.88
1,sect,1.58,1.75,1.3,725.095,-0.376,0.62
1,section,3.145,1.9,1.8,685.594,-0.358,1
1,sector,2.558,1.8,1.65,756.185,-0.26,0.82
1,secular,1.415,2.7,2.75,762.778,0.033,0.84
1,secure,3.094,2.05,2.5,657.438,-0.435,0.97
1,security,3.682,2.8,3.35,677.033,-0.422,1
1,sedate,1.813,1.95,1.95,762.767,-0.15,0.91
1,sedation,1.771,,,,,
1,sedative,2.117,2.8,2.7,759.967,-0.072,0.94
1,sediment,1.342,2.6,2.25,742.516,-0.123,0.97
1,seduce,2.248,1.95,1.9,681.333,-0.328,0.94
1,seducer,1.322,2.4,2.85,775,-0.04,0.97
1,seduction,1.708,2.3,2.5,653.433,-0.444,0.88
1,seductive,1.591,2.7,2.95,633.083,-0.495,1
1,see,5.115,1,1,517.515,-0.929,1
1,seed,2.588,1,1,581.059,-0.69,0.97
1,seedy,1.58,1.75,1.6,707.615,-0.191,0.81
1,seek,2.971,1.3,1,598.394,-0.694,0.94
1,seeker,1.681,1.9,1.3,655.559,-0.49,1
1,seem,3.853,1.4,1,617.613,-0.52,0.94
1,segment,2.009,2.2,2.65,702.059,-0.257,0.97
1,segregation,1.643,3.05,3.1,811.594,0.2,0.97
1,seismic,1.505,3.4,2.9,905.667,0.433,0.69
1,seize,2.393,1.9,1,652.467,-0.509,0.91
1,selection,2.367,2,2.4,676.486,-0.361,0.97
1,selective,1.785,2.5,2.35,705.545,-0.413,1
1,self,2.859,1.8,1.7,593.853,-0.713,0.97
1,selfish,2.91,2.75,2.55,661.848,-0.535,1
1,selfless,1.973,2.75,2.75,803.344,-0.096,0.94
1,sell,3.673,1.2,1,641.758,-0.545,0.97
1,sellout,1.532,2.9,2.9,707.25,-0.148,0.88
1,semantics,1.602,,,,,
1,semblance,1.362,3.4,3.35,903.941,0.54,0.55
1,semen,2.305,1.8,1.85,732.438,-0.083,0.97
1,semester,2.55,2.95,3,639.588,-0.384,1
1,semi,2.079,2,1.95,760.69,-0.084,0.88
1,semiautomatic,1.342,5.8,6.4,"1,261.778",1.425,0.87
1,seminar,2.338,2.75,2.95,711.031,-0.304,0.94
1,seminary,1.732,2.8,2.75,883.594,0.248,0.94
1,senator,3.228,2.55,1.85,684,-0.334,1
1,send,3.962,1.3,1,544.452,-0.831,0.91
1,sender,1.591,1.55,1.05,584.333,-0.533,0.84
1,senile,1.949,2,2.7,725.552,-0.065,0.85
1,senior,3.127,2,1.95,571.412,-0.715,1
1,seniority,1.748,3.15,4.7,851.516,0.022,0.91
1,senorita,1.568,3.25,5.35,978.421,0.555,0.59
1,sensation,2.398,2.8,2.7,685.812,-0.272,0.97
1,sensational,2.314,3.5,3.55,695.576,-0.28,0.94
1,sense,3.828,1.8,1.2,581,-0.653,1
1,senseless,2.121,2.9,2.2,716.303,-0.384,1
1,sensibility,1.415,3.45,3.2,743.818,-0.243,0.97
1,sensitivity,2.173,3.7,4.1,714.444,-0.152,1
1,sensory,1.748,2.45,1.95,698.091,-0.302,0.97
1,sensual,1.892,2.9,2.65,697.938,-0.396,1
1,sensuality,1.556,3.25,4.05,667.412,-0.31,1
1,sensuous,1.415,2.85,2.65,845.154,0.089,0.84
1,sentence,3.02,2.6,2.65,692.5,-0.313,0.94
1,sentencing,1.851,3.25,3.45,795.906,0.012,0.97
1,sentiment,2.212,2.7,2.6,803.758,-0.056,1
1,sentinel,1.447,2.9,2.75,824.56,0.14,0.83
1,separate,3.045,2.65,2.75,700,-0.251,1
1,separation,2.396,2.6,2.6,675.818,-0.278,0.97
1,septic,1.863,2.2,2.15,748.179,0.063,0.9
1,sequel,1.959,2.6,2.25,687,-0.367,0.94
1,sequence,2.632,2.7,2.55,661.562,-0.431,0.97
1,serenade,1.771,2.8,3.45,806.742,0.151,0.97
1,serenity,1.964,2.8,3.1,667.387,-0.305,0.97
1,series,3.012,1.95,1.8,659.3,-0.431,0.91
1,sermon,2.146,1.95,1.85,713.9,-0.029,0.88
1,servant,2.792,2.4,2.55,658.853,-0.404,1
1,service,3.61,2.6,1.8,619.091,-0.516,0.97
1,servitude,1.544,3.65,3.35,884.56,0.583,0.78
1,sesame,1.898,2.35,2.7,810.517,0.189,0.94
1,session,2.832,2.15,1.8,670.938,-0.455,1
1,set,4.072,1,1,582.824,-0.779,0.97
1,setback,1.898,2.75,2.8,667.529,-0.448,1
1,settle,3.331,1.6,1.35,718.781,-0.427,1
1,settlement,2.509,3.25,2.9,679.8,-0.374,1
1,setup,2.644,2,2.75,609.353,-0.67,1
1,seventeen,2.473,3.6,3.6,759.121,-0.313,0.97
1,seventy,2.025,2.6,2.65,753.75,-0.264,0.94
1,sever,1.909,1.45,1.5,847.524,0.276,0.64
1,severance,1.756,2.95,2.85,816.833,0.183,0.94
1,severe,2.682,1.8,2.2,683.515,-0.342,0.97
1,severity,1.491,2.6,2.7,735.452,-0.167,0.94
1,sewage,1.785,2.3,2,709.37,-0.213,0.79
1,sewing,2.299,1.75,1.2,643.061,-0.463,0.97
1,sexual,3.229,2.45,2.6,547.788,-0.792,1
1,sexuality,2.201,2.8,4.1,670.794,-0.495,1
1,sexy,3.185,1.95,1.9,580.281,-0.791,0.97
1,shabby,1.944,2.15,1.65,716.424,-0.292,0.97
1,shade,2.484,1.5,1,609.656,-0.677,1
1,shadowy,1.94,2.65,1.85,859.036,0.022,0.88
1,shady,2.083,1.9,1.6,772.848,-0.15,1
1,shaft,2.595,1.9,1.55,623.03,-0.598,0.97
1,shag,1.991,1.55,1.25,707.833,-0.2,0.86
1,shakedown,1.672,3.7,3.15,754.969,-0.09,0.94
1,shaker,1.914,1.75,1.55,654.172,-0.444,0.94
1,shaky,2.182,1.9,1.85,738.312,-0.1,1
1,shall,3.975,1.65,1.25,680.364,-0.442,0.97
1,shallow,2.48,2,1.45,593.471,-0.647,1
1,shallows,1.322,,,,,
1,sham,1.892,1.35,1,834.36,0.219,0.74
1,shame,3.326,1.45,1,654.484,-0.604,0.94
1,shameful,1.996,3.1,2.55,760.121,-0.159,0.97
1,shameless,1.991,2.55,2.05,678.765,-0.425,1
1,shampoo,2.334,3,2,589.273,-0.627,0.97
1,shape,3.188,1.6,1.15,604.938,-0.608,0.97
1,shard,1.58,1.65,1.15,683.133,-0.266,0.45
1,share,3.55,1.1,1,592.758,-0.748,1
1,shareholder,1.447,3.95,4.05,734.969,-0.147,0.94
1,shark,2.884,1.5,1.4,614.719,-0.569,0.97
1,sharpen,1.763,2,1.9,754.206,-0.336,1
1,sharpshooter,1.447,5.1,4.55,869.519,0.247,0.87
1,shattering,1.602,2.55,1.85,731.879,-0.065,1
1,shear,1.342,1.6,1,641.6,-0.386,0.91
1,sheath,1.415,1.95,1.35,749.577,-0.087,0.79
1,sheepdog,1.447,3.7,3.9,727.686,-0.042,1
1,sheer,2.369,1.6,1,706.562,-0.373,0.97
1,sheik,1.892,1.95,1,843.167,0.087,0.58
1,shellfish,1.708,3.55,3,798.194,-0.117,0.94
1,shepherd,2.58,2.85,1.85,714.7,-0.425,0.91
1,sherbet,1.477,2.85,2.55,754.138,0.028,0.88
1,shift,3.066,1.7,1.55,566.839,-0.803,0.94
1,shifty,1.58,1.9,1.8,657.469,-0.375,0.94
1,shimmer,1.462,2.05,1.85,639.29,-0.382,1
1,shimmering,1.518,3.1,2.4,777.3,-0.06,0.94
1,shindig,1.845,2.9,3.5,"1,082.375",0.359,0.24
1,shining,2.701,1.95,1.8,641.033,-0.5,0.97
1,shiny,2.601,1.85,1.8,741.125,-0.177,0.94
1,shipment,2.509,2.85,2.6,678.176,-0.272,0.97
1,shipping,2.509,1.7,1.55,664.941,-0.402,1
1,shipshape,1.491,3.95,3.15,807.444,0.13,0.82
1,shipwreck,1.447,4.2,3.5,667.394,-0.435,0.97
1,shipyard,1.643,3.25,3.45,775.273,0.157,0.97
1,shirt,3.374,1.7,1.5,594.529,-0.728,1
1,shitty,2.571,,,,,
1,shiver,1.898,1.85,1.6,732.226,-0.3,0.94
1,shocker,1.69,1.95,1.65,621.471,-0.529,1
1,shoddy,1.58,2.65,1.7,834.889,0.148,0.29
1,shoelace,1.591,3,2.85,727.455,-0.143,0.92
1,shoemaker,1.491,3.35,3.5,675.818,-0.397,1
1,shoeshine,1.568,3.7,3.35,753.429,-0.085,1
1,shooter,2.699,1.8,1.5,628.057,-0.475,1
1,shopkeeper,1.322,3.6,3.55,760.167,-0.073,0.91
1,shoplifter,1.415,3.85,4.7,764.97,-0.016,0.97
1,shoplifting,1.898,,,,,
1,shopper,1.532,1.75,1.6,585.867,-0.67,0.97
1,shoreline,1.462,3.2,2.75,695.935,-0.317,0.97
1,shortage,2.13,2.7,2.65,689.438,-0.337,0.97
1,shortcake,1.431,3.6,3.7,718.121,-0.299,1
1,shortcut,2.305,3.25,3.6,666.848,-0.488,0.97
1,shorten,1.724,2.1,1.9,641.323,-0.432,0.91
1,shorthand,1.716,3.45,3.65,602.156,-0.531,1
1,shortness,1.643,2.8,2.55,723.273,-0.361,1
1,shorts,2.682,1.6,1.65,652.71,-0.572,0.97
1,shortstop,1.623,3.85,4.25,769.118,-0.016,1
1,shoulder,3.126,2.45,1.6,627.548,-0.488,0.94
1,show,4.396,1.25,1,576,-0.703,1
1,showbiz,1.415,3.25,2.95,825.688,-0.009,0.94
1,showboat,1.322,3.55,2.85,673.875,-0.236,1
1,showcase,1.505,3.5,2.8,677.091,-0.356,1
1,showdown,1.813,3.15,3.05,638.839,-0.438,0.97
1,shower,3.322,1.8,1.25,653.455,-0.6,0.97
1,showgirl,1.672,3.55,3.8,795.788,-0.098,1
1,showroom,1.518,3.6,3,695.344,-0.258,0.94
1,shrapnel,2.057,3,2.85,872.467,0.656,0.44
1,shrewd,1.863,1.95,1.65,740.562,-0.107,0.91
1,shriek,1.518,2.15,1.5,787.688,-0.077,0.97
1,shrill,1.398,1.85,1.65,735.233,-0.329,0.91
1,shrivel,1.322,2.25,1.9,796.759,0.016,0.91
1,shroud,1.724,2.45,1.85,825.963,0.313,0.82
1,shrug,1.322,1.9,1.75,695.393,-0.298,0.88
1,shrunken,1.477,3.1,2.8,883.5,0.196,1
1,shudder,1.763,2.4,1.35,704.72,-0.184,0.81
1,shuffle,2.179,2.3,1.7,632.206,-0.468,1
1,shuffleboard,1.322,5.5,4.6,787.207,0.045,0.85
1,shuffling,1.477,2.85,2.1,786.576,-0.092,0.97
1,shun,1.431,1.6,1,838.682,0.12,0.67
1,shunt,1.69,1.7,1.55,847,0.35,0.64
1,shut,4.129,1.6,1.1,649.618,-0.55,0.94
1,shutdown,1.881,3.2,2.95,638.971,-0.441,1
1,shutter,1.875,1.8,1.35,699.152,-0.352,1
1,shy,2.972,1.5,1,628.697,-0.587,1
1,shyness,1.477,,,,,
1,sibling,1.699,2,2,670.242,-0.313,1
1,sick,3.926,1.15,1,565.156,-0.813,0.97
1,sickle,1.462,1.75,1.5,786.429,-0.025,0.9
1,sickly,1.602,1.9,1.85,630.765,-0.458,0.97
1,sickness,2.608,2.85,1.95,596.781,-0.526,1
1,sideburns,1.778,3.9,4.15,733.788,-0.14,0.97
1,sidecar,1.491,2.95,3.25,841.667,-0.121,0.84
1,sidekick,2.14,3.65,2.8,724.529,-0.24,1
1,sideshow,1.756,3.85,3.4,746.152,-0.187,0.97
1,sidewalk,2.447,3.15,2.95,638.235,-0.53,1
1,sidewinder,1.623,3.9,4.55,986.812,0.372,0.94
1,siege,2.075,1.85,1.75,683.742,-0.23,0.91
1,siesta,1.415,2.75,2.75,907.19,0.514,0.66
1,sight,3.364,1.45,1,556.438,-0.721,1
1,sighting,1.903,2.45,1.3,705.968,-0.183,0.91
1,sightseeing,1.881,4.15,3.75,665.848,-0.297,1
1,sigma,1.591,2.25,2.2,801.552,0.054,0.85
1,signal,3.285,2.45,2,598.969,-0.686,0.97
1,signature,2.795,3.4,3.6,646.25,-0.475,0.97
1,significance,2.253,4.45,4.25,777.968,-0.189,1
1,significant,2.521,4,4.25,700.606,-0.37,0.97
1,signify,1.518,2.75,2.75,707.182,-0.227,1
1,silence,3.112,2.4,1.85,594.882,-0.586,0.97
1,silencer,1.681,2.65,2.7,779.677,-0.036,0.91
1,silhouette,1.477,4.45,3.2,753.133,-0.136,0.94
1,silicone,1.613,3.5,2.8,801.68,0.204,0.78
1,silken,1.342,2.2,1.9,782.741,-0.021,0.79
1,silky,1.613,1.8,1.8,590,-0.555,0.97
1,silliness,1.342,,,,,
1,silverware,2.041,4.55,4.4,765.677,-0.144,0.97
1,silvery,1.415,2.65,2.65,854.467,0.246,0.94
1,similar,2.843,2.7,2.55,588.871,-0.675,0.97
1,similarity,1.568,3.5,4.05,694.909,-0.23,0.97
1,simmer,1.944,1.75,1.45,765.385,-0.069,0.79
1,simpleton,1.505,3.4,3.65,864.37,0.237,0.84
1,simplicity,1.845,3.3,3.45,710.618,-0.233,1
1,simplify,1.672,2.9,3.15,681.677,-0.341,0.94
1,simulate,1.778,2.45,2.7,721.552,-0.014,0.94
1,simulation,2.064,2.6,2.65,823.03,0.072,0.97
1,simulator,1.613,3.1,3.45,792.556,0.042,0.9
1,sin,2.911,1,1,585.5,-0.787,1
1,sincere,2.486,2.5,2.55,700.219,-0.242,0.94
1,sincerity,2.013,3.3,3.6,730.941,-0.093,0.97
1,sinful,1.944,2.65,2,633.562,-0.436,0.97
1,single,3.566,1.55,1.65,661.688,-0.643,0.97
1,sinker,1.462,,,,,
1,sinner,2.104,1.65,1.3,651.821,-0.379,0.85
1,sir,4.692,1.45,1.25,622.774,-0.59,0.94
1,sirloin,1.505,3,2.95,760.394,-0.172,0.94
1,sissy,2.572,1.9,1.55,771.419,-0.13,0.97
1,sister,3.964,1.8,1.7,584.875,-0.619,1
1,sisterhood,1.518,4.25,4.45,754.156,-0.174,1
1,site,2.992,1.2,1,665.879,-0.497,0.97
1,situation,3.624,2.65,3.8,682.265,-0.416,1
1,six,4.008,1.45,1,543.968,-0.855,0.97
1,sixpence,1.491,3,2.8,854.667,0.205,0.88
1,sizable,1.431,2.35,2.75,715.129,-0.198,0.91
1,size,3.372,1.65,1,534.212,-0.825,1
1,sizzle,1.518,1.9,1.7,677.206,-0.364,1
1,skateboard,1.935,3.6,3.3,689.188,-0.271,0.94
1,skedaddle,1.462,3.8,3.15,"1,051.4",1.094,0.3
1,skeet,1.431,1.85,1.35,749.786,0.113,0.44
1,skeletal,1.398,3.65,3.1,817.742,0.119,0.97
1,skeleton,2.418,3.25,3.1,657.471,-0.487,0.97
1,skeptical,1.881,3.3,3.25,723.812,-0.238,0.97
1,skepticism,1.568,3.9,4.55,746.719,-0.123,0.94
1,sketch,2.403,2.15,1.85,676.121,-0.392,0.97
1,sketchy,1.806,2.75,2.35,762.031,-0.202,0.97
1,skewer,1.342,2,2.05,871.29,0.191,0.89
1,skid,2.049,1.5,1.3,687.545,-0.274,0.97
1,skiing,2.328,2,1.9,741.103,-0.05,0.85
1,skilled,2.086,1.85,1.45,572.156,-0.754,1
1,skillet,1.799,2.5,2,727.469,-0.334,0.94
1,skillful,1.613,3.15,2.6,648.469,-0.416,0.94
1,skimpy,1.415,2.35,1.95,728.606,-0.043,1
1,skinny,2.854,2.15,1.9,623.941,-0.646,1
1,skip,3.032,1.4,1.35,599.909,-0.697,0.97
1,skirmish,1.462,3.15,2.7,788.889,0.051,0.77
1,skit,1.633,1.35,1,691.545,-0.271,0.97
1,skittish,1.518,3.3,1.9,816,0.037,0.76
1,skylight,1.643,2.75,2.7,621.853,-0.557,1
1,skyscraper,1.613,4.45,5.15,777.97,-0.001,1
1,slack,2.481,1.5,1,577.152,-0.715,0.97
1,slander,1.813,1.75,1.65,753.897,-0.314,0.94
1,slang,1.857,1.65,1.35,627.618,-0.559,0.97
1,slant,1.771,1.7,1.55,772.467,-0.067,0.97
1,slash,2.09,1.5,1.1,728.688,-0.384,0.94
1,slate,2.22,1.45,1.15,679.143,-0.458,0.9
1,slaughter,2.446,3.15,1.9,664.1,-0.49,1
1,slaughterhouse,1.813,6.15,4.75,775,0.114,0.97
1,slave,2.974,1.5,1.5,608.25,-0.605,0.94
1,slavery,2.318,2.3,2.8,714.258,-0.418,0.89
1,slay,2.041,1.15,1.1,684.429,-0.422,0.88
1,sleazy,2.049,2.5,1.95,702.441,-0.285,1
1,sledge,1.398,1.85,1.75,718.571,-0.284,0.85
1,sledgehammer,1.663,6,5.65,805.759,0.114,0.88
1,sleek,1.643,1.8,1.3,637.226,-0.553,0.94
1,sleep,4.065,1.5,1.2,553.629,-0.746,1
1,sleeper,2.025,1.85,1.8,629.324,-0.67,1
1,sleepless,1.845,2.75,2.55,720.485,-0.331,1
1,sleepy,2.642,1.9,1.8,577.176,-0.679,1
1,sleepyhead,1.447,4.55,4.4,770.061,-0.004,1
1,sleet,1.532,1.65,1.15,713.333,-0.355,0.79
1,sleeve,2.458,2,1.55,624.323,-0.575,0.91
1,sleigh,2.225,2.45,1.1,698.031,-0.316,0.91
1,sleight,1.415,2.2,1,766.25,0.326,0.38
1,slicker,1.633,1.7,1.4,748.848,-0.323,0.97
1,slide,2.959,1.65,1.15,600.594,-0.72,0.94
1,slimy,2.204,1.85,1.8,726.276,-0.161,0.88
1,sling,2.072,1.5,1,742.714,-0.23,0.88
1,slingshot,1.857,3.75,3.55,652.824,-0.336,1
1,sliver,1.38,1.8,1.65,747.71,-0.125,0.91
1,slob,2.263,1.55,1.5,682.121,-0.372,1
1,slobber,1.362,2.4,1.95,717.031,-0.34,0.94
1,slogan,2.107,2.55,2.45,698.156,-0.378,0.94
1,slop,1.978,1.25,1.1,621.148,-0.413,0.77
1,slope,2.179,1.7,1.3,621.094,-0.47,0.97
1,sloppy,2.479,2.15,1.8,567.152,-0.665,1
1,slouch,1.518,1.95,2,711.469,-0.249,0.94
1,slow,3.589,1.25,1,599.765,-0.845,1
1,sludge,1.398,1.9,1.9,755.688,-0.286,0.94
1,slugger,1.756,2.1,1.95,682.781,-0.333,0.91
1,sluggish,1.613,2.95,2.5,639.441,-0.517,1
1,slum,1.819,1.35,1.2,719.531,-0.291,0.91
1,slumber,2.149,2,2.05,655.677,-0.446,0.91
1,slump,1.792,1.65,1.65,736.323,-0.282,0.94
1,slur,1.398,1.65,1.75,722.875,-0.154,0.97
1,slurp,1.362,1.9,1.9,688.08,-0.202,0.74
1,slush,1.462,1.6,1.4,657.133,-0.5,0.91
1,slut,2.763,1.55,1.4,602.219,-0.627,1
1,small,3.804,1.8,1.75,537.938,-0.783,0.97
1,smallpox,1.881,3.4,4.45,676.061,-0.502,1
1,smash,2.625,1.75,1.7,572.471,-0.631,1
1,smear,2.049,1.8,1.45,684.206,-0.425,0.97
1,smell,3.627,1.6,1.5,623.97,-0.576,0.97
1,smelly,2.326,1.9,1.8,584.886,-0.635,1
1,smite,1.477,1.6,1.4,838.176,0.193,0.5
1,smithereens,1.462,4.8,4.9,906.263,0.942,0.63
